,Zahl,Dozen,Black/Red,Even/Odd,High/Low,Column
4868,25,Dozen 3,Red,Odd,High,Column 1
4869,2,Dozen 1,Black,Even,Low,Column 2
4870,16,Dozen 2,Red,Even,Low,Column 1
4871,7,Dozen 1,Red,Odd,Low,Column 1
4872,11,Dozen 1,Black,Odd,Low,Column 2
4873,14,Dozen 2,Red,Even,Low,Column 2
4874,22,Dozen 2,Black,Even,High,Column 1
4875,20,Dozen 2,Black,Even,High,Column 2
4876,23,Dozen 2,Red,Odd,High,Column 2
4877,36,Dozen 3,Red,Even,High,Column 3
4878,2,Dozen 1,Black,Even,Low,Column 2
4879,15,Dozen 2,Black,Odd,Low,Column 3
4880,7,Dozen 1,Red,Odd,Low,Column 1
4881,7,Dozen 1,Red,Odd,Low,Column 1
4882,5,Dozen 1,Red,Odd,Low,Column 2
4883,15,Dozen 2,Black,Odd,Low,Column 3
4884,29,Dozen 3,Black,Odd,High,Column 2
4885,12,Dozen 1,Red,Even,Low,Column 3
4886,33,Dozen 3,Black,Odd,High,Column 3
4887,5,Dozen 1,Red,Odd,Low,Column 2
4888,8,Dozen 1,Black,Even,Low,Column 2
4889,26,Dozen 3,Black,Even,High,Column 2
4890,8,Dozen 1,Black,Even,Low,Column 2
4891,14,Dozen 2,Red,Even,Low,Column 2
4892,30,Dozen 3,Red,Even,High,Column 3
4893,18,Dozen 2,Red,Even,Low,Column 3
4894,8,Dozen 1,Black,Even,Low,Column 2
4895,32,Dozen 3,Red,Even,High,Column 2
4896,24,Dozen 2,Black,Even,High,Column 3
4897,8,Dozen 1,Black,Even,Low,Column 2
4898,21,Dozen 2,Red,Odd,High,Column 3
4899,33,Dozen 3,Black,Odd,High,Column 3
4900,31,Dozen 3,Black,Odd,High,Column 1
4901,36,Dozen 3,Red,Even,High,Column 3
4902,36,Dozen 3,Red,Even,High,Column 3
4903,4,Dozen 1,Black,Even,Low,Column 1
4904,29,Dozen 3,Black,Odd,High,Column 2
4905,2,Dozen 1,Black,Even,Low,Column 2
4906,15,Dozen 2,Black,Odd,Low,Column 3
4907,15,Dozen 2,Black,Odd,Low,Column 3
4908,4,Dozen 1,Black,Even,Low,Column 1
4909,23,Dozen 2,Red,Odd,High,Column 2
4910,8,Dozen 1,Black,Even,Low,Column 2
4911,16,Dozen 2,Red,Even,Low,Column 1
4912,13,Dozen 2,Black,Odd,Low,Column 1
4913,10,Dozen 1,Black,Even,Low,Column 1
4914,20,Dozen 2,Black,Even,High,Column 2
4915,16,Dozen 2,Red,Even,Low,Column 1
4916,17,Dozen 2,Black,Odd,Low,Column 2
4917,21,Dozen 2,Red,Odd,High,Column 3
4918,23,Dozen 2,Red,Odd,High,Column 2
4919,5,Dozen 1,Red,Odd,Low,Column 2
4920,6,Dozen 1,Black,Even,Low,Column 3
4921,20,Dozen 2,Black,Even,High,Column 2
4922,35,Dozen 3,Black,Odd,High,Column 2
4923,30,Dozen 3,Red,Even,High,Column 3
4924,11,Dozen 1,Black,Odd,Low,Column 2
4925,9,Dozen 1,Red,Odd,Low,Column 3
4926,1,Dozen 1,Red,Odd,Low,Column 1
4927,19,Dozen 2,Red,Odd,High,Column 1
4928,3,Dozen 1,Red,Odd,Low,Column 3
4929,8,Dozen 1,Black,Even,Low,Column 2
4930,20,Dozen 2,Black,Even,High,Column 2
4931,31,Dozen 3,Black,Odd,High,Column 1
4932,6,Dozen 1,Black,Even,Low,Column 3
4933,25,Dozen 3,Red,Odd,High,Column 1
4934,11,Dozen 1,Black,Odd,Low,Column 2
4935,9,Dozen 1,Red,Odd,Low,Column 3
4936,18,Dozen 2,Red,Even,Low,Column 3
4937,22,Dozen 2,Black,Even,High,Column 1
4938,36,Dozen 3,Red,Even,High,Column 3
4939,14,Dozen 2,Red,Even,Low,Column 2
4940,3,Dozen 1,Red,Odd,Low,Column 3
4941,9,Dozen 1,Red,Odd,Low,Column 3
4942,7,Dozen 1,Red,Odd,Low,Column 1
4943,16,Dozen 2,Red,Even,Low,Column 1
4944,34,Dozen 3,Red,Even,High,Column 1
4945,14,Dozen 2,Red,Even,Low,Column 2
4946,27,Dozen 3,Red,Odd,High,Column 3
4947,6,Dozen 1,Black,Even,Low,Column 3
4948,15,Dozen 2,Black,Odd,Low,Column 3
4949,26,Dozen 3,Black,Even,High,Column 2
4950,24,Dozen 2,Black,Even,High,Column 3
4951,20,Dozen 2,Black,Even,High,Column 2
4952,3,Dozen 1,Red,Odd,Low,Column 3
4953,31,Dozen 3,Black,Odd,High,Column 1
4954,34,Dozen 3,Red,Even,High,Column 1
4955,15,Dozen 2,Black,Odd,Low,Column 3
4956,21,Dozen 2,Red,Odd,High,Column 3
4957,23,Dozen 2,Red,Odd,High,Column 2
4958,11,Dozen 1,Black,Odd,Low,Column 2
4959,17,Dozen 2,Black,Odd,Low,Column 2
4960,35,Dozen 3,Black,Odd,High,Column 2
4961,21,Dozen 2,Red,Odd,High,Column 3
4962,3,Dozen 1,Red,Odd,Low,Column 3
4963,28,Dozen 3,Black,Even,High,Column 1
4964,2,Dozen 1,Black,Even,Low,Column 2
4965,21,Dozen 2,Red,Odd,High,Column 3
4966,7,Dozen 1,Red,Odd,Low,Column 1
4967,31,Dozen 3,Black,Odd,High,Column 1
4968,15,Dozen 2,Black,Odd,Low,Column 3
4969,4,Dozen 1,Black,Even,Low,Column 1
4970,28,Dozen 3,Black,Even,High,Column 1
4971,13,Dozen 2,Black,Odd,Low,Column 1
4972,28,Dozen 3,Black,Even,High,Column 1
4973,8,Dozen 1,Black,Even,Low,Column 2
4974,19,Dozen 2,Red,Odd,High,Column 1
4975,4,Dozen 1,Black,Even,Low,Column 1
4976,33,Dozen 3,Black,Odd,High,Column 3
4977,28,Dozen 3,Black,Even,High,Column 1
4978,5,Dozen 1,Red,Odd,Low,Column 2
4979,11,Dozen 1,Black,Odd,Low,Column 2
4980,1,Dozen 1,Red,Odd,Low,Column 1
4981,5,Dozen 1,Red,Odd,Low,Column 2
4982,9,Dozen 1,Red,Odd,Low,Column 3
4983,21,Dozen 2,Red,Odd,High,Column 3
4984,29,Dozen 3,Black,Odd,High,Column 2
4985,23,Dozen 2,Red,Odd,High,Column 2
4986,5,Dozen 1,Red,Odd,Low,Column 2
4987,22,Dozen 2,Black,Even,High,Column 1
4988,14,Dozen 2,Red,Even,Low,Column 2
4989,12,Dozen 1,Red,Even,Low,Column 3
4990,5,Dozen 1,Red,Odd,Low,Column 2
4991,9,Dozen 1,Red,Odd,Low,Column 3
4992,26,Dozen 3,Black,Even,High,Column 2
4993,35,Dozen 3,Black,Odd,High,Column 2
4994,19,Dozen 2,Red,Odd,High,Column 1
4995,34,Dozen 3,Red,Even,High,Column 1
4996,17,Dozen 2,Black,Odd,Low,Column 2
4997,25,Dozen 3,Red,Odd,High,Column 1
4998,20,Dozen 2,Black,Even,High,Column 2
4999,27,Dozen 3,Red,Odd,High,Column 3
5000,8,Dozen 1,Black,Even,Low,Column 2
5001,19,Dozen 2,Red,Odd,High,Column 1
5002,30,Dozen 3,Red,Even,High,Column 3
5003,0,0,0,0,0,0
5004,3,Dozen 1,Red,Odd,Low,Column 3
5005,23,Dozen 2,Red,Odd,High,Column 2
5006,13,Dozen 2,Black,Odd,Low,Column 1
5007,34,Dozen 3,Red,Even,High,Column 1
5008,11,Dozen 1,Black,Odd,Low,Column 2
5009,21,Dozen 2,Red,Odd,High,Column 3
5010,1,Dozen 1,Red,Odd,Low,Column 1
5011,25,Dozen 3,Red,Odd,High,Column 1
5012,3,Dozen 1,Red,Odd,Low,Column 3
5013,11,Dozen 1,Black,Odd,Low,Column 2
5014,14,Dozen 2,Red,Even,Low,Column 2
5015,4,Dozen 1,Black,Even,Low,Column 1
5016,22,Dozen 2,Black,Even,High,Column 1
5017,23,Dozen 2,Red,Odd,High,Column 2
5018,2,Dozen 1,Black,Even,Low,Column 2
5019,30,Dozen 3,Red,Even,High,Column 3
5020,18,Dozen 2,Red,Even,Low,Column 3
5021,3,Dozen 1,Red,Odd,Low,Column 3
5022,17,Dozen 2,Black,Odd,Low,Column 2
5023,16,Dozen 2,Red,Even,Low,Column 1
5024,14,Dozen 2,Red,Even,Low,Column 2
5025,23,Dozen 2,Red,Odd,High,Column 2
5026,27,Dozen 3,Red,Odd,High,Column 3
5027,13,Dozen 2,Black,Odd,Low,Column 1
5028,16,Dozen 2,Red,Even,Low,Column 1
5029,34,Dozen 3,Red,Even,High,Column 1
5030,21,Dozen 2,Red,Odd,High,Column 3
5031,7,Dozen 1,Red,Odd,Low,Column 1
5032,3,Dozen 1,Red,Odd,Low,Column 3
5033,8,Dozen 1,Black,Even,Low,Column 2
5034,8,Dozen 1,Black,Even,Low,Column 2
5035,32,Dozen 3,Red,Even,High,Column 2
5036,7,Dozen 1,Red,Odd,Low,Column 1
5037,30,Dozen 3,Red,Even,High,Column 3
5038,19,Dozen 2,Red,Odd,High,Column 1
5039,21,Dozen 2,Red,Odd,High,Column 3
5040,8,Dozen 1,Black,Even,Low,Column 2
5041,21,Dozen 2,Red,Odd,High,Column 3
5042,31,Dozen 3,Black,Odd,High,Column 1
5043,17,Dozen 2,Black,Odd,Low,Column 2
5044,16,Dozen 2,Red,Even,Low,Column 1
5045,2,Dozen 1,Black,Even,Low,Column 2
5046,4,Dozen 1,Black,Even,Low,Column 1
5047,29,Dozen 3,Black,Odd,High,Column 2
5048,2,Dozen 1,Black,Even,Low,Column 2
5049,33,Dozen 3,Black,Odd,High,Column 3
5050,34,Dozen 3,Red,Even,High,Column 1
5051,26,Dozen 3,Black,Even,High,Column 2
5052,30,Dozen 3,Red,Even,High,Column 3
5053,9,Dozen 1,Red,Odd,Low,Column 3
5054,27,Dozen 3,Red,Odd,High,Column 3
5055,20,Dozen 2,Black,Even,High,Column 2
5056,21,Dozen 2,Red,Odd,High,Column 3
5057,36,Dozen 3,Red,Even,High,Column 3
5058,31,Dozen 3,Black,Odd,High,Column 1
5059,9,Dozen 1,Red,Odd,Low,Column 3
5060,7,Dozen 1,Red,Odd,Low,Column 1
5061,19,Dozen 2,Red,Odd,High,Column 1
5062,29,Dozen 3,Black,Odd,High,Column 2
5063,1,Dozen 1,Red,Odd,Low,Column 1
5064,9,Dozen 1,Red,Odd,Low,Column 3
5065,29,Dozen 3,Black,Odd,High,Column 2
5066,28,Dozen 3,Black,Even,High,Column 1
5067,18,Dozen 2,Red,Even,Low,Column 3
5068,17,Dozen 2,Black,Odd,Low,Column 2
5069,35,Dozen 3,Black,Odd,High,Column 2
5070,12,Dozen 1,Red,Even,Low,Column 3
5071,20,Dozen 2,Black,Even,High,Column 2
5072,23,Dozen 2,Red,Odd,High,Column 2
5073,13,Dozen 2,Black,Odd,Low,Column 1
5074,29,Dozen 3,Black,Odd,High,Column 2
5075,10,Dozen 1,Black,Even,Low,Column 1
5076,34,Dozen 3,Red,Even,High,Column 1
5077,3,Dozen 1,Red,Odd,Low,Column 3
5078,28,Dozen 3,Black,Even,High,Column 1
5079,35,Dozen 3,Black,Odd,High,Column 2
5080,14,Dozen 2,Red,Even,Low,Column 2
5081,1,Dozen 1,Red,Odd,Low,Column 1
5082,8,Dozen 1,Black,Even,Low,Column 2
5083,11,Dozen 1,Black,Odd,Low,Column 2
5084,2,Dozen 1,Black,Even,Low,Column 2
5085,8,Dozen 1,Black,Even,Low,Column 2
5086,18,Dozen 2,Red,Even,Low,Column 3
5087,11,Dozen 1,Black,Odd,Low,Column 2
5088,15,Dozen 2,Black,Odd,Low,Column 3
5089,15,Dozen 2,Black,Odd,Low,Column 3
5090,26,Dozen 3,Black,Even,High,Column 2
5091,16,Dozen 2,Red,Even,Low,Column 1
5092,16,Dozen 2,Red,Even,Low,Column 1
5093,26,Dozen 3,Black,Even,High,Column 2
5094,9,Dozen 1,Red,Odd,Low,Column 3
5095,3,Dozen 1,Red,Odd,Low,Column 3
5096,32,Dozen 3,Red,Even,High,Column 2
5097,8,Dozen 1,Black,Even,Low,Column 2
5098,34,Dozen 3,Red,Even,High,Column 1
5099,16,Dozen 2,Red,Even,Low,Column 1
5100,16,Dozen 2,Red,Even,Low,Column 1
5101,11,Dozen 1,Black,Odd,Low,Column 2
5102,23,Dozen 2,Red,Odd,High,Column 2
5103,4,Dozen 1,Black,Even,Low,Column 1
5104,31,Dozen 3,Black,Odd,High,Column 1
5105,11,Dozen 1,Black,Odd,Low,Column 2
5106,0,0,0,0,0,0
5107,3,Dozen 1,Red,Odd,Low,Column 3
5108,30,Dozen 3,Red,Even,High,Column 3
5109,8,Dozen 1,Black,Even,Low,Column 2
5110,15,Dozen 2,Black,Odd,Low,Column 3
5111,30,Dozen 3,Red,Even,High,Column 3
5112,15,Dozen 2,Black,Odd,Low,Column 3
5113,29,Dozen 3,Black,Odd,High,Column 2
5114,12,Dozen 1,Red,Even,Low,Column 3
5115,34,Dozen 3,Red,Even,High,Column 1
5116,13,Dozen 2,Black,Odd,Low,Column 1
5117,19,Dozen 2,Red,Odd,High,Column 1
5118,26,Dozen 3,Black,Even,High,Column 2
5119,12,Dozen 1,Red,Even,Low,Column 3
5120,1,Dozen 1,Red,Odd,Low,Column 1
5121,25,Dozen 3,Red,Odd,High,Column 1
5122,20,Dozen 2,Black,Even,High,Column 2
5123,32,Dozen 3,Red,Even,High,Column 2
5124,17,Dozen 2,Black,Odd,Low,Column 2
5125,1,Dozen 1,Red,Odd,Low,Column 1
5126,25,Dozen 3,Red,Odd,High,Column 1
5127,33,Dozen 3,Black,Odd,High,Column 3
5128,17,Dozen 2,Black,Odd,Low,Column 2
5129,7,Dozen 1,Red,Odd,Low,Column 1
5130,28,Dozen 3,Black,Even,High,Column 1
5131,32,Dozen 3,Red,Even,High,Column 2
5132,36,Dozen 3,Red,Even,High,Column 3
5133,21,Dozen 2,Red,Odd,High,Column 3
5134,33,Dozen 3,Black,Odd,High,Column 3
5135,16,Dozen 2,Red,Even,Low,Column 1
5136,36,Dozen 3,Red,Even,High,Column 3
5137,12,Dozen 1,Red,Even,Low,Column 3
5138,22,Dozen 2,Black,Even,High,Column 1
5139,1,Dozen 1,Red,Odd,Low,Column 1
5140,5,Dozen 1,Red,Odd,Low,Column 2
5141,32,Dozen 3,Red,Even,High,Column 2
5142,22,Dozen 2,Black,Even,High,Column 1
5143,21,Dozen 2,Red,Odd,High,Column 3
5144,19,Dozen 2,Red,Odd,High,Column 1
5145,32,Dozen 3,Red,Even,High,Column 2
5146,15,Dozen 2,Black,Odd,Low,Column 3
5147,11,Dozen 1,Black,Odd,Low,Column 2
5148,32,Dozen 3,Red,Even,High,Column 2
5149,30,Dozen 3,Red,Even,High,Column 3
5150,14,Dozen 2,Red,Even,Low,Column 2
5151,35,Dozen 3,Black,Odd,High,Column 2
5152,16,Dozen 2,Red,Even,Low,Column 1
5153,20,Dozen 2,Black,Even,High,Column 2
5154,18,Dozen 2,Red,Even,Low,Column 3
5155,31,Dozen 3,Black,Odd,High,Column 1
5156,15,Dozen 2,Black,Odd,Low,Column 3
5157,14,Dozen 2,Red,Even,Low,Column 2
5158,4,Dozen 1,Black,Even,Low,Column 1
5159,32,Dozen 3,Red,Even,High,Column 2
5160,17,Dozen 2,Black,Odd,Low,Column 2
5161,7,Dozen 1,Red,Odd,Low,Column 1
5162,7,Dozen 1,Red,Odd,Low,Column 1
5163,4,Dozen 1,Black,Even,Low,Column 1
5164,3,Dozen 1,Red,Odd,Low,Column 3
5165,21,Dozen 2,Red,Odd,High,Column 3
5166,16,Dozen 2,Red,Even,Low,Column 1
5167,29,Dozen 3,Black,Odd,High,Column 2
5168,25,Dozen 3,Red,Odd,High,Column 1
5169,17,Dozen 2,Black,Odd,Low,Column 2
5170,5,Dozen 1,Red,Odd,Low,Column 2
5171,26,Dozen 3,Black,Even,High,Column 2
5172,22,Dozen 2,Black,Even,High,Column 1
5173,34,Dozen 3,Red,Even,High,Column 1
5174,23,Dozen 2,Red,Odd,High,Column 2
5175,18,Dozen 2,Red,Even,Low,Column 3
5176,3,Dozen 1,Red,Odd,Low,Column 3
5177,32,Dozen 3,Red,Even,High,Column 2
5178,8,Dozen 1,Black,Even,Low,Column 2
5179,13,Dozen 2,Black,Odd,Low,Column 1
5180,32,Dozen 3,Red,Even,High,Column 2
5181,35,Dozen 3,Black,Odd,High,Column 2
5182,28,Dozen 3,Black,Even,High,Column 1
5183,12,Dozen 1,Red,Even,Low,Column 3
5184,23,Dozen 2,Red,Odd,High,Column 2
5185,21,Dozen 2,Red,Odd,High,Column 3
5186,3,Dozen 1,Red,Odd,Low,Column 3
5187,14,Dozen 2,Red,Even,Low,Column 2
5188,6,Dozen 1,Black,Even,Low,Column 3
5189,36,Dozen 3,Red,Even,High,Column 3
5190,14,Dozen 2,Red,Even,Low,Column 2
5191,19,Dozen 2,Red,Odd,High,Column 1
5192,29,Dozen 3,Black,Odd,High,Column 2
5193,21,Dozen 2,Red,Odd,High,Column 3
5194,7,Dozen 1,Red,Odd,Low,Column 1
5195,7,Dozen 1,Red,Odd,Low,Column 1
5196,2,Dozen 1,Black,Even,Low,Column 2
5197,8,Dozen 1,Black,Even,Low,Column 2
5198,18,Dozen 2,Red,Even,Low,Column 3
5199,19,Dozen 2,Red,Odd,High,Column 1
5200,23,Dozen 2,Red,Odd,High,Column 2
5201,30,Dozen 3,Red,Even,High,Column 3
5202,7,Dozen 1,Red,Odd,Low,Column 1
5203,15,Dozen 2,Black,Odd,Low,Column 3
5204,30,Dozen 3,Red,Even,High,Column 3
5205,11,Dozen 1,Black,Odd,Low,Column 2
5206,4,Dozen 1,Black,Even,Low,Column 1
5207,22,Dozen 2,Black,Even,High,Column 1
5208,30,Dozen 3,Red,Even,High,Column 3
5209,29,Dozen 3,Black,Odd,High,Column 2
5210,1,Dozen 1,Red,Odd,Low,Column 1
5211,6,Dozen 1,Black,Even,Low,Column 3
5212,13,Dozen 2,Black,Odd,Low,Column 1
5213,3,Dozen 1,Red,Odd,Low,Column 3
5214,29,Dozen 3,Black,Odd,High,Column 2
5215,21,Dozen 2,Red,Odd,High,Column 3
5216,10,Dozen 1,Black,Even,Low,Column 1
5217,20,Dozen 2,Black,Even,High,Column 2
5218,28,Dozen 3,Black,Even,High,Column 1
5219,10,Dozen 1,Black,Even,Low,Column 1
5220,14,Dozen 2,Red,Even,Low,Column 2
5221,13,Dozen 2,Black,Odd,Low,Column 1
5222,28,Dozen 3,Black,Even,High,Column 1
5223,12,Dozen 1,Red,Even,Low,Column 3
5224,27,Dozen 3,Red,Odd,High,Column 3
5225,21,Dozen 2,Red,Odd,High,Column 3
5226,33,Dozen 3,Black,Odd,High,Column 3
5227,17,Dozen 2,Black,Odd,Low,Column 2
5228,30,Dozen 3,Red,Even,High,Column 3
5229,7,Dozen 1,Red,Odd,Low,Column 1
5230,32,Dozen 3,Red,Even,High,Column 2
5231,32,Dozen 3,Red,Even,High,Column 2
5232,13,Dozen 2,Black,Odd,Low,Column 1
5233,21,Dozen 2,Red,Odd,High,Column 3
5234,26,Dozen 3,Black,Even,High,Column 2
5235,9,Dozen 1,Red,Odd,Low,Column 3
5236,29,Dozen 3,Black,Odd,High,Column 2
5237,33,Dozen 3,Black,Odd,High,Column 3
5238,24,Dozen 2,Black,Even,High,Column 3
5239,34,Dozen 3,Red,Even,High,Column 1
5240,13,Dozen 2,Black,Odd,Low,Column 1
5241,28,Dozen 3,Black,Even,High,Column 1
5242,24,Dozen 2,Black,Even,High,Column 3
5243,27,Dozen 3,Red,Odd,High,Column 3
5244,33,Dozen 3,Black,Odd,High,Column 3
5245,5,Dozen 1,Red,Odd,Low,Column 2
5246,4,Dozen 1,Black,Even,Low,Column 1
5247,29,Dozen 3,Black,Odd,High,Column 2
5248,31,Dozen 3,Black,Odd,High,Column 1
5249,6,Dozen 1,Black,Even,Low,Column 3
5250,6,Dozen 1,Black,Even,Low,Column 3
5251,17,Dozen 2,Black,Odd,Low,Column 2
5252,21,Dozen 2,Red,Odd,High,Column 3
5253,32,Dozen 3,Red,Even,High,Column 2
5254,4,Dozen 1,Black,Even,Low,Column 1
5255,35,Dozen 3,Black,Odd,High,Column 2
5256,4,Dozen 1,Black,Even,Low,Column 1
5257,25,Dozen 3,Red,Odd,High,Column 1
5258,9,Dozen 1,Red,Odd,Low,Column 3
5259,24,Dozen 2,Black,Even,High,Column 3
5260,20,Dozen 2,Black,Even,High,Column 2
5261,13,Dozen 2,Black,Odd,Low,Column 1
5262,30,Dozen 3,Red,Even,High,Column 3
5263,23,Dozen 2,Red,Odd,High,Column 2
5264,35,Dozen 3,Black,Odd,High,Column 2
5265,6,Dozen 1,Black,Even,Low,Column 3
5266,5,Dozen 1,Red,Odd,Low,Column 2
5267,5,Dozen 1,Red,Odd,Low,Column 2
5268,22,Dozen 2,Black,Even,High,Column 1
5269,0,0,0,0,0,0
5270,31,Dozen 3,Black,Odd,High,Column 1
5271,24,Dozen 2,Black,Even,High,Column 3
5272,9,Dozen 1,Red,Odd,Low,Column 3
5273,14,Dozen 2,Red,Even,Low,Column 2
5274,27,Dozen 3,Red,Odd,High,Column 3
5275,22,Dozen 2,Black,Even,High,Column 1
5276,30,Dozen 3,Red,Even,High,Column 3
5277,35,Dozen 3,Black,Odd,High,Column 2
5278,1,Dozen 1,Red,Odd,Low,Column 1
5279,13,Dozen 2,Black,Odd,Low,Column 1
5280,26,Dozen 3,Black,Even,High,Column 2
5281,17,Dozen 2,Black,Odd,Low,Column 2
5282,34,Dozen 3,Red,Even,High,Column 1
5283,26,Dozen 3,Black,Even,High,Column 2
5284,18,Dozen 2,Red,Even,Low,Column 3
5285,25,Dozen 3,Red,Odd,High,Column 1
5286,12,Dozen 1,Red,Even,Low,Column 3
5287,34,Dozen 3,Red,Even,High,Column 1
5288,26,Dozen 3,Black,Even,High,Column 2
5289,0,0,0,0,0,0
5290,22,Dozen 2,Black,Even,High,Column 1
5291,5,Dozen 1,Red,Odd,Low,Column 2
5292,10,Dozen 1,Black,Even,Low,Column 1
5293,9,Dozen 1,Red,Odd,Low,Column 3
5294,6,Dozen 1,Black,Even,Low,Column 3
5295,19,Dozen 2,Red,Odd,High,Column 1
5296,33,Dozen 3,Black,Odd,High,Column 3
5297,17,Dozen 2,Black,Odd,Low,Column 2
5298,21,Dozen 2,Red,Odd,High,Column 3
5299,0,0,0,0,0,0
5300,23,Dozen 2,Red,Odd,High,Column 2
5301,10,Dozen 1,Black,Even,Low,Column 1
5302,35,Dozen 3,Black,Odd,High,Column 2
5303,11,Dozen 1,Black,Odd,Low,Column 2
5304,28,Dozen 3,Black,Even,High,Column 1
5305,34,Dozen 3,Red,Even,High,Column 1
5306,8,Dozen 1,Black,Even,Low,Column 2
5307,1,Dozen 1,Red,Odd,Low,Column 1
5308,16,Dozen 2,Red,Even,Low,Column 1
5309,35,Dozen 3,Black,Odd,High,Column 2
5310,28,Dozen 3,Black,Even,High,Column 1
5311,13,Dozen 2,Black,Odd,Low,Column 1
5312,25,Dozen 3,Red,Odd,High,Column 1
5313,4,Dozen 1,Black,Even,Low,Column 1
5314,1,Dozen 1,Red,Odd,Low,Column 1
5315,33,Dozen 3,Black,Odd,High,Column 3
5316,34,Dozen 3,Red,Even,High,Column 1
5317,7,Dozen 1,Red,Odd,Low,Column 1
5318,2,Dozen 1,Black,Even,Low,Column 2
5319,13,Dozen 2,Black,Odd,Low,Column 1
5320,20,Dozen 2,Black,Even,High,Column 2
5321,28,Dozen 3,Black,Even,High,Column 1
5322,7,Dozen 1,Red,Odd,Low,Column 1
5323,6,Dozen 1,Black,Even,Low,Column 3
5324,23,Dozen 2,Red,Odd,High,Column 2
5325,30,Dozen 3,Red,Even,High,Column 3
5326,5,Dozen 1,Red,Odd,Low,Column 2
5327,16,Dozen 2,Red,Even,Low,Column 1
5328,20,Dozen 2,Black,Even,High,Column 2
5329,29,Dozen 3,Black,Odd,High,Column 2
5330,12,Dozen 1,Red,Even,Low,Column 3
5331,2,Dozen 1,Black,Even,Low,Column 2
5332,1,Dozen 1,Red,Odd,Low,Column 1
5333,18,Dozen 2,Red,Even,Low,Column 3
5334,12,Dozen 1,Red,Even,Low,Column 3
5335,5,Dozen 1,Red,Odd,Low,Column 2
5336,12,Dozen 1,Red,Even,Low,Column 3
5337,35,Dozen 3,Black,Odd,High,Column 2
5338,27,Dozen 3,Red,Odd,High,Column 3
5339,29,Dozen 3,Black,Odd,High,Column 2
5340,31,Dozen 3,Black,Odd,High,Column 1
5341,21,Dozen 2,Red,Odd,High,Column 3
5342,20,Dozen 2,Black,Even,High,Column 2
5343,13,Dozen 2,Black,Odd,Low,Column 1
5344,17,Dozen 2,Black,Odd,Low,Column 2
5345,24,Dozen 2,Black,Even,High,Column 3
5346,29,Dozen 3,Black,Odd,High,Column 2
5347,32,Dozen 3,Red,Even,High,Column 2
5348,14,Dozen 2,Red,Even,Low,Column 2
5349,1,Dozen 1,Red,Odd,Low,Column 1
5350,0,0,0,0,0,0
5351,3,Dozen 1,Red,Odd,Low,Column 3
5352,34,Dozen 3,Red,Even,High,Column 1
5353,10,Dozen 1,Black,Even,Low,Column 1
5354,25,Dozen 3,Red,Odd,High,Column 1
5355,36,Dozen 3,Red,Even,High,Column 3
5356,31,Dozen 3,Black,Odd,High,Column 1
5357,6,Dozen 1,Black,Even,Low,Column 3
5358,8,Dozen 1,Black,Even,Low,Column 2
5359,32,Dozen 3,Red,Even,High,Column 2
5360,24,Dozen 2,Black,Even,High,Column 3
5361,4,Dozen 1,Black,Even,Low,Column 1
5362,24,Dozen 2,Black,Even,High,Column 3
5363,16,Dozen 2,Red,Even,Low,Column 1
5364,7,Dozen 1,Red,Odd,Low,Column 1
5365,13,Dozen 2,Black,Odd,Low,Column 1
5366,24,Dozen 2,Black,Even,High,Column 3
5367,5,Dozen 1,Red,Odd,Low,Column 2
5368,6,Dozen 1,Black,Even,Low,Column 3
5369,3,Dozen 1,Red,Odd,Low,Column 3
5370,11,Dozen 1,Black,Odd,Low,Column 2
5371,27,Dozen 3,Red,Odd,High,Column 3
5372,24,Dozen 2,Black,Even,High,Column 3
5373,27,Dozen 3,Red,Odd,High,Column 3
5374,18,Dozen 2,Red,Even,Low,Column 3
5375,7,Dozen 1,Red,Odd,Low,Column 1
5376,18,Dozen 2,Red,Even,Low,Column 3
5377,33,Dozen 3,Black,Odd,High,Column 3
5378,2,Dozen 1,Black,Even,Low,Column 2
5379,7,Dozen 1,Red,Odd,Low,Column 1
5380,21,Dozen 2,Red,Odd,High,Column 3
5381,25,Dozen 3,Red,Odd,High,Column 1
5382,35,Dozen 3,Black,Odd,High,Column 2
5383,32,Dozen 3,Red,Even,High,Column 2
5384,30,Dozen 3,Red,Even,High,Column 3
5385,33,Dozen 3,Black,Odd,High,Column 3
5386,36,Dozen 3,Red,Even,High,Column 3
5387,6,Dozen 1,Black,Even,Low,Column 3
5388,29,Dozen 3,Black,Odd,High,Column 2
5389,21,Dozen 2,Red,Odd,High,Column 3
5390,10,Dozen 1,Black,Even,Low,Column 1
5391,4,Dozen 1,Black,Even,Low,Column 1
5392,1,Dozen 1,Red,Odd,Low,Column 1
5393,26,Dozen 3,Black,Even,High,Column 2
5394,12,Dozen 1,Red,Even,Low,Column 3
5395,4,Dozen 1,Black,Even,Low,Column 1
5396,29,Dozen 3,Black,Odd,High,Column 2
5397,27,Dozen 3,Red,Odd,High,Column 3
5398,27,Dozen 3,Red,Odd,High,Column 3
5399,0,0,0,0,0,0
5400,0,0,0,0,0,0
5401,22,Dozen 2,Black,Even,High,Column 1
5402,27,Dozen 3,Red,Odd,High,Column 3
5403,23,Dozen 2,Red,Odd,High,Column 2
5404,18,Dozen 2,Red,Even,Low,Column 3
5405,25,Dozen 3,Red,Odd,High,Column 1
5406,1,Dozen 1,Red,Odd,Low,Column 1
